itemId,title,thumbnail,genre
tt1821692,United Six,https://upload.wikimedia.org/wikipedia/en/4/49/United_Six_poster.jpg,Action|Drama|Thriller
tt1825655,Angel,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Angel1245.jpg/220px-Angel1245.jpg,Action|Drama
tt1825801,Hostel,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Hostel_hindi.jpg/220px-Hostel_hindi.jpg,Action|Crime|Drama
tt1826051,Yeh Dooriyan,https://upload.wikimedia.org/wikipedia/en/9/98/Yeh_Dooriyan.jpg,Drama|Romance
tt1826763,Mumbhai Connection,https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Mumbhai_Connection_Poster_1.jpg/220px-Mumbhai_Connection_Poster_1.jpg,Comedy|Crime|Thriller
tt1828289,Shagird,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Shagird_film.jpg/220px-Shagird_film.jpg,Action|Crime|Drama
tt1830786,Rascals,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Rascals2.jpg/220px-Rascals2.jpg,Action|Comedy|Crime
tt1833673,Dhoom 3,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Dhoom_3_Film_Poster.jpg/220px-Dhoom_3_Film_Poster.jpg,Action|Thriller
tt1836912,Shaitan,https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Shaitanfilm.jpg/220px-Shaitanfilm.jpg,Action|Crime|Drama
tt1839596,Rockstar,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Rockstar-Movie-Poster.jpg/220px-Rockstar-Movie-Poster.jpg,Drama|Music|Musical
tt1841542,Chillar Party,https://upload.wikimedia.org/wikipedia/en/thumb/4/4d/Chillarparty2.jpg/220px-Chillarparty2.jpg,Comedy|Drama|Family
tt1847736,U R My Jaan,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/U_R_My_Jaan.jpg/220px-U_R_My_Jaan.jpg,Romance
tt1848771,Aarakshan,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Aarakshan.jpg/220px-Aarakshan.jpg,Drama
tt1849718,Agneepath,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Agneepath_poster.jpg/220px-Agneepath_poster.jpg,Action|Drama
tt1855268,Main Krishna Hoon,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Main_krishna_hoon.jpg/220px-Main_krishna_hoon.jpg,Animation|Family|Musical
tt1867070,Teen Thay Bhai,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Teen_Thay_Bhai.jpg/220px-Teen_Thay_Bhai.jpg,Comedy|Drama
tt1869296,Bbuddah... Hoga Terra Baap,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Bbuddah_Poster.jpg/220px-Bbuddah_Poster.jpg,Action|Crime|Thriller
tt1877691,Love Breakups Zindagi,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/LBZ_pic.jpg/220px-LBZ_pic.jpg,Comedy|Drama|Romance
tt1883121,404: Error Not Found,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/404_Movie_Poster.jpg/220px-404_Movie_Poster.jpg,Drama|Mystery|Thriller
tt1884268,Chalo Dilli,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Chalo-dilli.jpg/220px-Chalo-dilli.jpg,Comedy|Drama
tt1886663,Satrangee Parachute,https://upload.wikimedia.org/wikipedia/en/d/df/Satrangee_Parachute_poster.jpg,Comedy|Drama|Family
tt1887763,Haunted - 3D,https://upload.wikimedia.org/wikipedia/en/4/4a/Haunted3D-filmposter.jpg,Horror|Mystery|Thriller
tt1887817,Monica,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Monica_Poster.jpg/220px-Monica_Poster.jpg,Biography|Drama|Thriller
tt1890363,Buddha in a Traffic Jam,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Buddha_in_a_Traffic_Jam.jpeg/220px-Buddha_in_a_Traffic_Jam.jpeg,Crime|Thriller
tt1890513,Ragini MMS,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Ragini_MMS_Film_Poster.jpg/220px-Ragini_MMS_Film_Poster.jpg,Drama|Horror|Mystery
tt1891884,Once Upon a Time in Mumbai Dobaara!,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Once_Upon_ay_Time_in_Mumbai_Dobaara%21.jpg/220px-Once_Upon_ay_Time_in_Mumbai_Dobaara%21.jpg,Action|Crime|Drama
tt1907761,Stanley Ka Dabba,https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Stanley_Ka_Dabba_Poster.jpg/220px-Stanley_Ka_Dabba_Poster.jpg,Comedy|Drama|Family
tt1916728,Shor in the City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Shor_In_the_City.jpg/220px-Shor_In_the_City.jpg,Crime|Drama
tt1918886,Joker,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Joker_2012_poster.jpg/220px-Joker_2012_poster.jpg,Comedy|Family|Sci-Fi
tt1918965,Murder 2,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Murder_2_Hindi_Movie_Poster.jpg/220px-Murder_2_Hindi_Movie_Poster.jpg,Action|Drama|Horror
tt1920986,Khuda Kasam,https://upload.wikimedia.org/wikipedia/en/c/c8/KhudaKasam2010Film.jpg,Action|Crime|Drama
tt1926313,Pyaar Ka Punchnama,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Pyar_Ka_Punchnama.jpg/220px-Pyar_Ka_Punchnama.jpg,Comedy|Drama|Romance
tt1934231,Delhi Belly,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Delhi_belly_poster.jpg/220px-Delhi_belly_poster.jpg,Action|Comedy|Crime
tt1937092,Always Kabhi Kabhi,https://upload.wikimedia.org/wikipedia/en/6/65/Alwayskabhikabhi.jpg,Comedy|Crime|Drama
tt1939654,Bheja Fry 2,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Bheja-fry-2.jpg/220px-Bheja-fry-2.jpg,Comedy|Drama
tt1941638,Sadda Adda,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Sadda-adda.jpg/220px-Sadda-adda.jpg,Comedy|Drama|Romance
tt1942905,Kucch Luv Jaisaa,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Kucch_Luv_Jaisaa_Poster.jpg/220px-Kucch_Luv_Jaisaa_Poster.jpg,Drama
tt1947973,Bin Bulaye Baraati,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/Bin_Bulaye_Baraati_poster_1.jpg/220px-Bin_Bulaye_Baraati_poster_1.jpg,Action|Comedy|Crime
tt1948047,Impatient Vivek,https://upload.wikimedia.org/wikipedia/en/3/3d/Impatientvivek.jpg,Comedy|Drama|Romance
tt1948150,Singham,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Singham_%282011_Hindi_film%29_Theatrical_poster.jpg/220px-Singham_%282011_Hindi_film%29_Theatrical_poster.jpg,Action|Drama
tt1949548,Heroine,https://upload.wikimedia.org/wikipedia/en/6/64/Heroine_%282012_film%29_poster.jpg,Drama
tt1954206,The Dirty Picture,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/The_Dirty_Picture2.jpg/220px-The_Dirty_Picture2.jpg,Biography|Drama
tt1954470,Gangs of Wasseypur,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Gangs_of_wasseypur.jpg/220px-Gangs_of_wasseypur.jpg,Action|Comedy|Crime
tt1954598,Ladies vs. Ricky Bahl,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/LadiesVsRickyBahl2.jpg/220px-LadiesVsRickyBahl2.jpg,Comedy|Drama|Romance
tt1956433,Ata Pata Lapatta,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Ata_Pata_Laapata.jpg/220px-Ata_Pata_Laapata.jpg,Comedy|Musical
tt1961530,Tell Me O Kkhuda,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Tell_Me_O_Kkhuda.jpg/220px-Tell_Me_O_Kkhuda.jpg,Action|Crime|Drama
tt1971310,5 Weddings,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/5_Weddings_Poster.jpg/220px-5_Weddings_Poster.jpg,Comedy|Drama|Romance
tt1971365,Dangerous Ishq,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Dangerous_Ishhq_Poster.jpg/220px-Dangerous_Ishhq_Poster.jpg,Fantasy|Mystery|Romance
tt1980970,Gandhi to Hitler,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Dear_Friend_Hitler_film_poster.jpg/220px-Dear_Friend_Hitler_film_poster.jpg,Drama|History|War
tt1980986,Housefull 2,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Housefull_2.jpg/220px-Housefull_2.jpg,Action|Comedy|Musical
tt1985981,Desi Boyz,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/11nov_desiboyz-poster01.jpg/220px-11nov_desiboyz-poster01.jpg,Comedy|Drama
tt1986040,Ishkq in Paris,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Ishkq-In-paris-Official-Poster%2C_2013.jpg/220px-Ishkq-In-paris-Official-Poster%2C_2013.jpg,Comedy|Romance
tt1992138,Force,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Force_Movie_Poster.jpg/220px-Force_Movie_Poster.jpg,Action|Thriller
tt1999935,Not a Love Story,https://upload.wikimedia.org/wikipedia/en/thumb/0/09/Not-a-love-story.jpg/220px-Not-a-love-story.jpg,Crime|Drama|Thriller
tt2009592,The Blueberry Hunt,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Poster1-thehunt-web.jpg/220px-Poster1-thehunt-web.jpg,Action|Thriller
tt2012576,Bubble Gum,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Bubble_Gum_%282011%29.jpg/220px-Bubble_Gum_%282011%29.jpg,Drama
tt2016894,Ek Tha Tiger,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Ek_Tha_Tiger_theatrical_poster.jpg/220px-Ek_Tha_Tiger_theatrical_poster.jpg,Action|Romance|Thriller
tt2023645,Phhir,https://upload.wikimedia.org/wikipedia/en/7/70/Phhir_%282011%29.jpg,Drama|Mystery|Romance
tt2027138,Kyaa Super Kool Hain Hum,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Kya_super_kool_hai_hum.jpg/220px-Kya_super_kool_hai_hum.jpg,Comedy
tt2032530,Shabri,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/Shabri.jpg/220px-Shabri.jpg,Action|Crime|Drama
tt2033947,Aazaan,https://upload.wikimedia.org/wikipedia/en/3/31/Azaan_movie_poster.jpg,Action|Drama|Mystery
tt2034011,Hum Tum Shabana,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Hum_tum_shabana.jpg/220px-Hum_tum_shabana.jpg,Comedy|Crime|Drama
tt2057441,Mujhse Fraaandship Karoge,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Mujhse_Fraaandship_Karoge.jpg/220px-Mujhse_Fraaandship_Karoge.jpg,Comedy|Romance
tt2063745,Kya Dilli Kya Lahore,https://upload.wikimedia.org/wikipedia/en/9/9f/Kya_dilli_kya_lahore_the_movie.jpg,Drama|History|War
tt2066062,Shortcut Romeo,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Shortcut_Romeo_production_poster.jpg/220px-Shortcut_Romeo_production_poster.jpg,Action|Crime|Romance
tt2066925,Mummy Punjabi: Superman Ki Bhi Maa!!,https://upload.wikimedia.org/wikipedia/en/4/45/Mummy_punjabi_film_poster.jpg,Comedy|Drama
tt2072227,Shanghai,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Shanghai_Poster.jpg/220px-Shanghai_Poster.jpg,Crime|Mystery|Thriller
tt2073070,Saheb Biwi Aur Gangster,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Saheb_Biwi_Aur_Gangster_Poster.jpg/220px-Saheb_Biwi_Aur_Gangster_Poster.jpg,Action|Crime|Drama
tt2082197,Barfi!,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Barfi%21_poster.jpg/220px-Barfi%21_poster.jpg,Comedy|Drama|Romance
tt2094854,Inkaar,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Inkaarmovieposter.jpg/220px-Inkaarmovieposter.jpg,Drama|Romance|Thriller
tt2100543,Hum Hai Raahi CAR Ke,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Hum_Hai_Raahi_Car_Ke.Jpg/220px-Hum_Hai_Raahi_Car_Ke.Jpg,Comedy|Romance
tt2104937,Miley - Naa Miley - Hum,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Miley_naa_Miley_hum_poster.jpg/220px-Miley_naa_Miley_hum_poster.jpg,Comedy|Drama|Romance
tt2106537,Matru ki Bijlee ka Mandola,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Matru_Ki_Bijlee_Ka_Mandola_poster.jpeg/220px-Matru_Ki_Bijlee_Ka_Mandola_poster.jpeg,Comedy|Drama
tt2112124,Chennai Express,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Chennai_Express.jpg/220px-Chennai_Express.jpg,Action|Comedy
tt2112131,Dabangg 2,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/DABANGG_2_Poster.jpg/220px-DABANGG_2_Poster.jpg,Action|Comedy
tt2112978,Jo Hum Chahein,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Jo_Hum_Chahein_Theatrical_Release_Poster_02.jpg/220px-Jo_Hum_Chahein_Theatrical_Release_Poster_02.jpg,Drama|Romance
tt2122340,Ferrari Ki Sawaari,https://upload.wikimedia.org/wikipedia/en/thumb/1/18/Ferrari_ki_sawaari.jpg/220px-Ferrari_ki_sawaari.jpg,Comedy|Drama|Family
tt2126282,Ekk Deewana Tha,https://upload.wikimedia.org/wikipedia/en/thumb/4/43/Ekk_Deewana_Tha.jpg/220px-Ekk_Deewana_Tha.jpg,Drama|Romance
tt2130242,Tere Naal Love Ho Gaya,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Tere_Naal_Love_Ho_Gaya.jpg/220px-Tere_Naal_Love_Ho_Gaya.jpg,Comedy|Drama|Romance
tt2137241,Rock On 2,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Rock_On_2_poster.jpg/220px-Rock_On_2_poster.jpg,Drama|Music
tt2140465,Tanu Weds Manu Returns,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Tanu_weds_Manu_poster.jpg/220px-Tanu_weds_Manu_poster.jpg,Comedy|Drama|Romance
tt2150177,Brother Superhit!,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Bhaiaji_Superhit_new_Poster.jpg/220px-Bhaiaji_Superhit_new_Poster.jpg,Action|Comedy|Drama
tt2156785,Gattu,https://upload.wikimedia.org/wikipedia/en/thumb/5/52/Gattu_-_Poster.jpg/220px-Gattu_-_Poster.jpg,Drama
tt2164702,Zindagi Tere Naam,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Zindagi_Tere_Naam.jpg/220px-Zindagi_Tere_Naam.jpg,Romance
tt2168910,Cocktail,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Cocktail_2012_poster.jpg/220px-Cocktail_2012_poster.jpg,Comedy|Drama|Romance
tt2171454,Zila Ghaziabad,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Zilla_Ghaziabad.jpg/220px-Zilla_Ghaziabad.jpg,Action|Crime|Thriller
tt2172071,Student of the Year,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Student_of_the_Year_Poster.jpg/220px-Student_of_the_Year_Poster.jpg,Comedy|Drama|Romance
tt2176013,Jab Tak Hai Jaan,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Jab_Tak_Hai_Jaan_Poster.jpg/220px-Jab_Tak_Hai_Jaan_Poster.jpg,Drama|Romance
tt2178470,Yeh Jawaani Hai Deewani,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Yeh_jawani_hai_deewani.jpg/220px-Yeh_jawani_hai_deewani.jpg,Comedy|Drama|Musical
tt2178508,Son of Sardaar,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Son_Of_Sardar_poster.jpg/220px-Son_Of_Sardar_poster.jpg,Action|Comedy
tt2181831,Shahid,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Shahid_Poster_%282013%29.jpg/220px-Shahid_Poster_%282013%29.jpg,Biography|Crime|Drama
tt2181931,English Vinglish,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/English_Vinglish_poster.jpg/220px-English_Vinglish_poster.jpg,Comedy|Drama|Family
tt2184125,Chaalis Chauraasi,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Chaalis_Chauraasi.jpg/220px-Chaalis_Chauraasi.jpg,Comedy|Crime
tt2185084,From Sydney with Love,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Poster_of_hindi_film_from_sydney_with_love.jpg/220px-Poster_of_hindi_film_from_sydney_with_love.jpg,Comedy|Romance
tt2186731,Department,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Department_movie_poster.jpg/220px-Department_movie_poster.jpg,Action|Crime|Thriller
tt2187972,Shirin Farhad Ki Toh Nikal Padi,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/SHIRIN_FARHAD_KI_TOH_NIKAL_PADI_poster.jpg/220px-SHIRIN_FARHAD_KI_TOH_NIKAL_PADI_poster.jpg,Romance
tt2188805,Login,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Login_the_Film.tif/lossless-page1-220px-Login_the_Film.tif.png,Drama|Thriller
tt2188811,Luv U Soniyo,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Luv_U_Soniyo.Jpeg/220px-Luv_U_Soniyo.Jpeg,Comedy|Romance
tt2188893,Staying Alive,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Staying_Alive.jpg/220px-Staying_Alive.jpg,Drama
tt2190820,Charlie Kay Chakkar Mein,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Official_poster_of_Charlie_Kay_Chakkar_Mein.jpg/220px-Official_poster_of_Charlie_Kay_Chakkar_Mein.jpg,Thriller
tt2191164,Station,https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Station_The_Film_poster.png/220px-Station_The_Film_poster.png,Crime|Drama|Thriller
tt2191721,Jodi Breakers,https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/JodiBreakersFirstLook.jpg/220px-JodiBreakersFirstLook.jpg,Comedy|Musical|Romance
tt2196638,Gulabi Gang,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Gulabi_Gang_Documentary_Film_Poster.jpg/220px-Gulabi_Gang_Documentary_Film_Poster.jpg,Documentary
tt2198235,Monsoon Shootout,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Monsoon_shootout_film_poster.jpg/220px-Monsoon_shootout_film_poster.jpg,Action|Crime|Drama
tt2199711,Vishwaroopam,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Vishwaroopam_poster.jpg/220px-Vishwaroopam_poster.jpg,Action|Thriller
tt2202086,Ab Tak Chhappan 2,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Ab_Tak_Chhappan_2_Official_Poster.jpg/220px-Ab_Tak_Chhappan_2_Official_Poster.jpg,Action|Crime|Thriller
tt2203308,Aashiqui 2,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Aashiqui_2_%28Poster%29.jpg/220px-Aashiqui_2_%28Poster%29.jpg,Drama|Music|Musical
tt2208248,Machhli Jal Ki Rani Hai,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Machhli_Jal_Ki_Rani_Hai_-_2014_Movie_Poster.jpg/220px-Machhli_Jal_Ki_Rani_Hai_-_2014_Movie_Poster.jpg,Horror
tt2211133,Valentine's Night,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Valentine%27s_Night.jpg/220px-Valentine%27s_Night.jpg,Romance|Thriller
tt2213054,Kai po che!,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Kai_Poche_film_poster.jpg/220px-Kai_Poche_film_poster.jpg,Drama|Sport
tt2215163,Issaq,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Issaq_2013_Film_Poster.jpg/220px-Issaq_2013_Film_Poster.jpg,Drama|Romance
tt2215477,Goliyon Ki Rasleela Ram-Leela,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Ramleela_poster.jpg/220px-Ramleela_poster.jpg,Drama|Musical|Romance
tt2216852,Main Aur Mr. Riight,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Main_Aur_Mr._Riight_poster.jpg/220px-Main_Aur_Mr._Riight_poster.jpg,Comedy|Romance
tt2222550,1920: Evil Returns,https://upload.wikimedia.org/wikipedia/en/e/e7/1920_Evil_Returns_poster.jpg,Drama|Horror|Romance
tt2222716,Baat Bann Gayi,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Baat_Bann_Gayi.Jpeg/220px-Baat_Bann_Gayi.Jpeg,Comedy|Romance
tt2224313,Listen... Amaya,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Listen..._Amaya.Jpg/220px-Listen..._Amaya.Jpg,Drama
tt2224317,Lootera,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Lootera_First_look.jpg/220px-Lootera_First_look.jpg,Drama|Romance
tt2229842,Table No. 21,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Table_No_21_official_poster.jpg/220px-Table_No_21_official_poster.jpg,Adventure|Thriller
tt2229848,Chashme Baddoor,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Chashme_Baddoor_%282013_film%29_Poster.jpg/220px-Chashme_Baddoor_%282013_film%29_Poster.jpg,Comedy|Drama
tt2232524,Mere Dost Picture Abhi Baaki Hai,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/MDPABHfilm.jpg/220px-MDPABHfilm.jpg,Comedy
tt2243336,Aalaap,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/AALAAP.jpg/220px-AALAAP.jpg,Sci-Fi
tt2246595,Blood Money,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Blood_Money_Poster_2.jpg/220px-Blood_Money_Poster_2.jpg,Action|Drama|Thriller
tt2246724,Ghanchakkar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Ghanchakkar-poster.jpg/220px-Ghanchakkar-poster.jpg,Comedy|Crime|Thriller
tt2255934,Aiyyaa,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Aiyyaa_poster.jpg/220px-Aiyyaa_poster.jpg,Comedy|Romance
tt2256514,Rush,https://upload.wikimedia.org/wikipedia/en/thumb/9/95/Rush_-_2012_Indian_Film_Poster.jpg/220px-Rush_-_2012_Indian_Film_Poster.jpg,Crime|Thriller
tt2265191,Bumboo,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Bumboo_-_Poster.jpg/220px-Bumboo_-_Poster.jpg,Comedy
tt2275794,Gori Tere Pyaar Mein!,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Gori_Tere_Pyaar_Mein.jpg/220px-Gori_Tere_Pyaar_Mein.jpg,Comedy|Drama|Romance
tt2275802,Satyagraha,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Satyagraha_poster.jpg/220px-Satyagraha_poster.jpg,Drama
tt2283748,OMG: Oh My God!,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/OMG_Poster.png/220px-OMG_Poster.png,Comedy|Drama|Fantasy
tt2283894,Riyasat,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Poster_of_Riyasat.jpg/220px-Poster_of_Riyasat.jpg,Crime
tt2292625,Chakravyuh,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Chakravyuh.jpg/220px-Chakravyuh.jpg,Action|Drama|Thriller
tt2294685,Jeena Hai Toh Thok Daal,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Jeena_Hai_Toh_Thok_Daal_Movie_Poster.jpg/220px-Jeena_Hai_Toh_Thok_Daal_Movie_Poster.jpg,Drama
tt2302416,In the Shadows,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Gali_Guliyan_Poster.jpg/220px-Gali_Guliyan_Poster.jpg,Drama|Thriller
tt2306635,Love in Bombay,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Love_in_Bombay.Jpeg/220px-Love_in_Bombay.Jpeg,\N
tt2308773,Ishaqzaade,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Ishaqzaade.jpg/220px-Ishaqzaade.jpg,Action|Drama|Romance
tt2309764,Singham Returns,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Singham_Returns_Poster.jpg/220px-Singham_Returns_Poster.jpg,Action|Drama
tt2309987,Hate Story,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Hate_Story_Film_Poster.jpg/220px-Hate_Story_Film_Poster.jpg,Drama|Thriller
tt2317103,Sons of Ram,https://upload.wikimedia.org/wikipedia/en/5/56/Sons_of_Ram.jpg,Animation|Drama|Musical
tt2317135,Tamanchey: Pyar Mein Dil Pe Maar De Goli,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Tamanchey_poster.jpg/220px-Tamanchey_poster.jpg,Crime|Romance
tt2317337,Vicky Donor,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Vicky_Donor_Poster.jpg/220px-Vicky_Donor_Poster.jpg,Comedy|Romance
tt2318401,Bandook,https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/Bandook%282013_film%29.jpg/220px-Bandook%282013_film%29.jpg,Crime|Thriller
tt2321492,Krishna Aur Kans,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/KRISHNA_AUR_KANS.gif/220px-KRISHNA_AUR_KANS.gif,Action|Adventure|Animation
tt2323964,Mere Dad Ki Maruti,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Mere_Dad_Ki_Maruti_promotional_poster.jpg/220px-Mere_Dad_Ki_Maruti_promotional_poster.jpg,Comedy|Drama|Romance
tt2327389,Life Ki Toh Lag Gayi,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Life_Ki_Toh_Lag_Gayi_-_Poster.jpg/220px-Life_Ki_Toh_Lag_Gayi_-_Poster.jpg,Comedy
tt2334779,Qissa: The Tale of a Lonely Ghost,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Qissa_Vertical_Poster.jpg/220px-Qissa_Vertical_Poster.jpg,Drama|Fantasy
tt2337292,Chor Chor Super Chor,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Chor_Chor_Super_Chor.jpg/220px-Chor_Chor_Super_Chor.jpg,Comedy|Drama|Thriller
tt2338151,PK,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/PK_poster.jpg/220px-PK_poster.jpg,Comedy|Drama|Fantasy
tt2339549,Maximum,https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Maximum_%28film%29_poster.jpg/220px-Maximum_%28film%29_poster.jpg,Action|Crime|Drama
tt2341766,Nautanki Saala!,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Nautankisaalaposter.jpg/220px-Nautankisaalaposter.jpg,Comedy
tt2344678,Himmatwala,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/32px-Flag_of_India.svg.png,Action|Comedy
tt2346744,Cigarette Ki Tarah,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Cigarette-Ki-Tarah-Poster-1.jpg/220px-Cigarette-Ki-Tarah-Poster-1.jpg,Romance|Thriller
